type_value	subject	region	region_level	indicator2	val_indicator2	mean	se	n	n_res
sdictwork	lnghome	1	1.952756642212783	.0420912058438699	864
sdictwork	lnghome	2	1.992963971372128	.0385444685156216	1090
sdictwork	lnghome	3	1.504556910226147	.0802568430011342	44
sdictwork	gender	1	1.938139461328309	.0481336888356944	726
sdictwork	gender	2	1.994458917724643	.0343640065908224	1289
sdictwork	edu11	2	1.553003782850126	.1000788806100591	82
sdictwork	edu11	3	1.711288170757114	.1016612582146338	110
sdictwork	edu11	4	1.863117404123265	.0629316371593862	606
sdictwork	edu11	5	2.078025830472952	.0355773386632738	1217
sdictwork	regs	1	2.083490786038873	.1197380800932697	122
sdictwork	regs	2	1.929572766043678	.0955778687229199	78
sdictwork	regs	3	2.208293964034044	.3035783916330899	26
sdictwork	regs	4	2.333258219973139	.2892437381331924	84
sdictwork	regs	5	1.662229588523405	.0744812621333532	220
sdictwork	regs	6	1.912213577786319	.1051685958127719	63
sdictwork	regs	7	1.930931480551895	.0645639394214358	56
sdictwork	regs	8	2.209229488472061	.0932912622814442	192
sdictwork	regs	9	2.005788253739156	.0888745369851376	258
sdictwork	regs	10	2.088731638612212	.1303006971517335	102
sdictwork	regs	11	1.79935352691006	.1010219358267448	99
sdictwork	regs	12	2.051549064956102	.0638926543506274	214
sdictwork	regs	13	1.961179707246259	.1615258127856212	91
sdictwork	regs	14	2.009801771464257	.0874467621071905	87
sdictwork	regs	15	1.978628290903034	.0731831568533627	144
sdictwork	regs	16	1.6910078270857	.0799746935198824	179
sdinfluence	age_gr	1	2.039266807408342	.0439453593930138	878
sdinfluence	age_gr	2	1.973456145310045	.034056435082411	1896
sdinfluence	age_gr	3	1.889825530334507	.0591102546778393	562
sdinfluence	lnghome	1	1.919684872289102	.0367551264510316	1391
sdinfluence	lnghome	2	2.024574125274361	.0356623402893878	1825
sdinfluence	lnghome	3	1.996562653375542	.0854377669325641	86
sdinfluence	gender	1	1.930324260395391	.0404855861800477	1396
sdinfluence	gender	2	2.027275154576844	.0316561087991499	1940
sdinfluence	edu11	2	1.637302701001315	.0647538891120781	256
sdinfluence	edu11	3	1.751371457833137	.0469747791638611	362
sdinfluence	edu11	4	1.823405619232082	.0428220706949133	1251
sdinfluence	edu11	5	2.241560231748573	.0392098701018204	1466
sdinfluence	regs	1	2.280753027917052	.0876494627674372	169
sdinfluence	regs	2	2.099129171061099	.1893843168336071	140
sdinfluence	regs	3	1.852522927752548	.3595654708826795	44
sdinfluence	regs	4	1.656068107110372	.1402451042902499	106
sdinfluence	regs	5	1.865919516534468	.0541585447673718	441
sdinfluence	regs	6	1.756787007219764	.0971405423439378	119
sdinfluence	regs	7	2.376785740781039	.1640931457912843	81
sdinfluence	regs	8	2.231064221388802	.0775660715644893	339
sdinfluence	regs	9	1.890299058055743	.0591619594064376	401
sdinfluence	regs	10	1.938369228270197	.1014476347751919	167
sdinfluence	regs	11	1.772352491231284	.116957085048298	151
sdinfluence	regs	12	2.081224091187754	.0653590310151305	380
sdinfluence	regs	13	2.017979420970759	.1353640359854884	140
sdinfluence	regs	14	1.720608637752964	.1152556352214559	133
sdinfluence	regs	15	1.990964391785198	.0823854140359494	225
sdinfluence	regs	16	1.908823593476079	.1230108082560542	299
sdnumhome	age_gr	1	2.27317096242647	.0364067839334819	1366
sdnumhome	age_gr	2	1.926123912984084	.0350158714452022	2198
sdnumhome	age_gr	3	1.747009027996962	.0392757893771274	863
sdnumhome	lnghome	1	1.983418529898558	.0379959305857796	1929
sdnumhome	lnghome	2	2.012718342916415	.0319787485143904	2339
sdnumhome	lnghome	3	2.222403057673846	.1396204817479694	120
sdnumhome	gender	1	2.007670352594987	.0364394649705913	1591
sdnumhome	gender	2	2.00322272540259	.0290314012164355	2836
sdnumhome	edu11	2	2.168924856344873	.0632573100314483	533
sdnumhome	edu11	3	1.962037028385336	.059006871071344	705
sdnumhome	edu11	4	1.893440363201248	.0420775819124194	1574
sdnumhome	edu11	5	2.07899771762578	.0338383096968256	1614
sdnumhome	regs	1	2.252472124064898	.0958061819886482	201
sdnumhome	regs	2	2.05650413383146	.0864178452920396	186
sdnumhome	regs	3	1.689187865499814	.1453353441579806	54
sdnumhome	regs	4	1.594103358667229	.1085897710261696	125
sdnumhome	regs	5	2.11779869362632	.0988822536439895	627
sdnumhome	regs	6	1.89711502795192	.1272969258534134	133
sdnumhome	regs	7	2.129622854462847	.0705120707012815	134
sdnumhome	regs	8	1.976968358009753	.0836045987907813	419
sdnumhome	regs	9	1.95662200878181	.0623430689706738	618
sdnumhome	regs	10	1.958311748983592	.0936286380206515	193
sdnumhome	regs	11	1.965308206776497	.107833237791785	253
sdnumhome	regs	12	2.214243739976768	.0720821355945918	561
sdnumhome	regs	13	2.318880288231494	.2524920037385822	140
sdnumhome	regs	14	1.443559190490737	.0479995045541406	172
sdnumhome	regs	15	1.866859979714884	.0508647491196065	288
sdnumhome	regs	16	1.84256529686232	.1196117726926692	322
sdnumwork	age_gr	1	2.033582435161116	.0455623157340195	810
sdnumwork	age_gr	2	1.962303795122823	.0289346211334508	1603
sdnumwork	age_gr	3	1.898742570138915	.0585318725593519	462
sdnumwork	lnghome	1	1.975294043758322	.0391670062265154	1208
sdnumwork	lnghome	2	1.976082350897334	.0317933183172714	1567
sdnumwork	lnghome	3	1.864463654873922	.1027256984613068	73
sdnumwork	gender	1	1.901133240589352	.031630485242778	1176
sdnumwork	gender	2	2.046349610472931	.0370012697391464	1699
sdnumwork	edu11	2	1.791946229229997	.0644623429809138	232
sdnumwork	edu11	3	1.789934105638665	.0455245967547395	319
sdnumwork	edu11	4	1.855244017178399	.0343821251240936	1053
sdnumwork	edu11	5	2.162446842409136	.0427287019174408	1271
sdnumwork	regs	1	2.214616749967387	.1022148667290026	137
sdnumwork	regs	2	1.969561276535166	.1148792572944938	114
sdnumwork	regs	3	1.688115739576361	.146545233562643	30
sdnumwork	regs	4	1.794392275626769	.1398636534785994	91
sdnumwork	regs	5	1.755946234675269	.0646238824538273	381
sdnumwork	regs	6	1.838234733516162	.1431186566956717	84
sdnumwork	regs	7	1.855959728777187	.125523171032425	77
sdnumwork	regs	8	2.156002572099516	.0735889235177478	291
sdnumwork	regs	9	2.007571652673549	.0747761341310944	369
sdnumwork	regs	10	2.069036547518313	.1195834570176756	132
sdnumwork	regs	11	1.914333946499907	.1353559947643291	144
sdnumwork	regs	12	2.153707186725375	.0750911762574468	373
sdnumwork	regs	13	2.358112636064065	.1564027147574498	127
sdnumwork	regs	14	1.735494488876513	.0880180350264116	113
sdnumwork	regs	15	1.894583558251753	.0788227210405058	184
sdnumwork	regs	16	1.726435439631213	.0834825360434419	227
sdplanning	age_gr	1	1.919123608917984	.043085110853669	903
sdplanning	age_gr	2	2.039329727886765	.0400076675644046	1901
sdplanning	age_gr	3	1.929952935191636	.0446999108173753	579
sdplanning	lnghome	1	1.967187247768252	.036850898031064	1445
sdplanning	lnghome	2	2.010157650534091	.0351216096494846	1820
sdplanning	lnghome	3	1.758876306101148	.149091893913369	86
sdplanning	gender	1	1.968673746657737	.0356716742204375	1492
sdplanning	gender	2	2.004391832366734	.0324908074735653	1891
sdplanning	edu11	2	1.781156508827732	.0609897024032915	306
sdplanning	edu11	3	1.739663511414735	.0517508487305304	405
sdplanning	edu11	4	1.927556953581707	.0416714360772312	1262
sdplanning	edu11	5	2.171128782177315	.0400639290748471	1409
sdplanning	regs	1	2.200071550128224	.117584070365122	164
sdplanning	regs	2	2.051880407084479	.1043791507769157	151
sdplanning	regs	3	2.079532980333706	.2212769381541591	42
sdplanning	regs	4	1.688454233842701	.1048610898336728	116
sdplanning	regs	5	1.730269615802228	.0926805449608547	474
sdplanning	regs	6	1.978238299800233	.1593465834506231	109
sdplanning	regs	7	2.051536024246857	.1331141443663631	87
sdplanning	regs	8	2.287471774639994	.0784778280320798	332
sdplanning	regs	9	1.731098379194187	.0683449202542292	399
sdplanning	regs	10	2.383821003034166	.1071762032117915	186
sdplanning	regs	11	1.780281421542427	.0735598202319693	151
sdplanning	regs	12	2.136400915466425	.0821118713718705	395
sdplanning	regs	13	2.23912330103031	.1762159933123318	139
sdplanning	regs	14	1.773942033800743	.0904446635077607	108
sdplanning	regs	15	1.801636599305928	.0536209133069819	226
sdplanning	regs	16	2.067554060484018	.0995615779252528	303
sdreadhome	age_gr	1	2.150948650187161	.0376405994186777	1642
sdreadhome	age_gr	2	1.951187074514398	.0300811054880372	2592
sdreadhome	age_gr	3	1.830357076331727	.0397534096728504	1143
sdreadhome	lnghome	1	1.940180163474328	.0332446338416744	2334
sdreadhome	lnghome	2	2.036667470426155	.027322214443538	2866
sdreadhome	lnghome	3	1.942039735179261	.0660262047243434	127
sdreadhome	gender	1	1.963112665432168	.0308691075225623	2046
sdreadhome	gender	2	2.015385473839366	.0274576205494057	3331
sdreadhome	edu11	2	1.800215560209482	.0431608147372441	660
sdreadhome	edu11	3	1.892673507426879	.0400257843040876	833
sdreadhome	edu11	4	1.885833554931851	.0325574052203727	2005
sdreadhome	edu11	5	2.240578309849568	.0337287572413169	1877
sdreadhome	regs	1	2.295766227949723	.0803341685620898	231
sdreadhome	regs	2	2.158979403133534	.1074858752090371	239
sdreadhome	regs	3	1.511977245825977	.0668024301887095	83
sdreadhome	regs	4	1.910445445284229	.0826773422531464	165
sdreadhome	regs	5	1.82604054568353	.0905646245488545	705
sdreadhome	regs	6	1.919803270446892	.1140923146993444	164
sdreadhome	regs	7	2.029585840865552	.0550354888380879	194
sdreadhome	regs	8	2.123043440741875	.1043662499870927	507
sdreadhome	regs	9	2.037987823343939	.052632365048973	651
sdreadhome	regs	10	1.957843032692449	.0682062598146152	267
sdreadhome	regs	11	1.913468964798299	.1182308873256404	304
sdreadhome	regs	12	2.10188130163724	.049224185571311	627
sdreadhome	regs	13	2.24752364555275	.1907151057500868	175
sdreadhome	regs	14	1.929502287785733	.0541738658058545	226
sdreadhome	regs	15	1.818003807947272	.0904593113887298	382
sdreadhome	regs	16	1.930734955494132	.1221572275797149	456
sdreadwork	age_gr	1	2.067937220584593	.0446828060326301	942
sdreadwork	age_gr	2	1.961376873100831	.0297941285905263	1976
sdreadwork	age_gr	3	1.848303261224274	.0472778037385216	598
sdreadwork	lnghome	1	1.984080431794103	.035925327732658	1503
sdreadwork	lnghome	2	1.966040992221347	.0284686230336455	1901
sdreadwork	lnghome	3	1.857992710591853	.0905592215492408	77
sdreadwork	gender	1	1.867230430294617	.0314115720067877	1513
sdreadwork	gender	2	2.088758310368343	.0283347799633152	2003
sdreadwork	edu11	2	1.493081473734112	.0541076195124774	277
sdreadwork	edu11	3	1.672560183551408	.0592704490590082	389
sdreadwork	edu11	4	1.782830746928062	.0291160587716814	1347
sdreadwork	edu11	5	2.339975100869004	.0330500834007446	1503
sdreadwork	regs	1	2.2439728846233	.0713487336001405	175
sdreadwork	regs	2	2.042072568407616	.1449395185607801	156
sdreadwork	regs	3	1.736632435080924	.1978840095520944	43
sdreadwork	regs	4	2.033348608133384	.1656888146367549	120
sdreadwork	regs	5	1.683432479877415	.0833307648428193	419
sdreadwork	regs	6	1.971164588807219	.1137552422391455	113
sdreadwork	regs	7	2.200219932544269	.0923450966231964	94
sdreadwork	regs	8	2.073880122259035	.0984218986793477	372
sdreadwork	regs	9	1.892236410862251	.0538585912654003	423
sdreadwork	regs	10	1.975644855211576	.0778343749190934	183
sdreadwork	regs	11	1.94149718904694	.1077624130945947	180
sdreadwork	regs	12	2.075871969815135	.0704227432978996	404
sdreadwork	regs	13	2.412794147439754	.1665854816188464	145
sdreadwork	regs	14	1.806960385622767	.1194723262885502	162
sdreadwork	regs	15	1.902383500247756	.1052636832007754	225
sdreadwork	regs	16	1.878550780923343	.0902831689842979	301
sdtaskdisc	age_gr	1	1.947225867532794	.0426757126686009	809
sdtaskdisc	age_gr	2	2.047751056459169	.0323464105834588	1883
sdtaskdisc	age_gr	3	1.97720474387542	.0516253935214	569
sdtaskdisc	lnghome	1	2.020194165423997	.0401331611099091	1387
sdtaskdisc	lnghome	2	1.989745736171143	.028307848137486	1755
sdtaskdisc	lnghome	3	2.044554258800907	.1564220196112402	86
sdtaskdisc	gender	1	2.036551869888593	.0378191784773108	1459
sdtaskdisc	gender	2	1.973010128279404	.0321161416139704	1802
sdtaskdisc	edu11	2	1.976443074452162	.0779535102540522	296
sdtaskdisc	edu11	3	1.978334378869936	.0642507227123881	397
sdtaskdisc	edu11	4	1.934696771056063	.0415228710234889	1285
sdtaskdisc	edu11	5	2.105604597872333	.034588230794333	1282
sdtaskdisc	regs	1	2.096074113903081	.0798455438347741	154
sdtaskdisc	regs	2	1.95539354377318	.0707535861196365	145
sdtaskdisc	regs	3	2.41208234616451	.2409865825035202	57
sdtaskdisc	regs	4	1.651368209986202	.109042864275888	105
sdtaskdisc	regs	5	1.869172613872442	.059043169615835	454
sdtaskdisc	regs	6	1.823585248845626	.0966061731158167	104
sdtaskdisc	regs	7	1.729400962300975	.0828080059591202	85
sdtaskdisc	regs	8	1.947677304642736	.1430902696806106	335
sdtaskdisc	regs	9	2.060448292741502	.0766240226069575	380
sdtaskdisc	regs	10	2.325241335812439	.0608408825430449	172
sdtaskdisc	regs	11	1.798200658275368	.0905893958720395	145
sdtaskdisc	regs	12	2.227322696397322	.0913706900935953	384
sdtaskdisc	regs	13	2.665919030816928	.3346967804074382	111
sdtaskdisc	regs	14	1.659495840682857	.1365325882627249	112
sdtaskdisc	regs	15	1.785791410543289	.067782020387393	224
sdtaskdisc	regs	16	1.993695712612851	.092098284504797	293
sdwrithome	age_gr	1	2.088199396341179	.038937893257806	1382
sdwrithome	age_gr	2	1.988437162937599	.0299885341683932	2008
sdwrithome	age_gr	3	1.814065947787225	.0447610240265394	648
sdwrithome	lnghome	1	2.029884005569206	.0362551564838114	1705
sdwrithome	lnghome	2	1.964967668186766	.0304025340914495	2204
sdwrithome	lnghome	3	2.106895368903684	.1307341892300824	88
sdwrithome	gender	1	1.991428779649312	.0336019665497157	1473
sdwrithome	gender	2	2.001692505287014	.0291893231598305	2565
sdwrithome	edu11	2	1.957429302938964	.0541952025645854	467
sdwrithome	edu11	3	1.945201629434202	.0496409008970678	576
sdwrithome	edu11	4	1.891155304563434	.0355551206872493	1416
sdwrithome	edu11	5	2.132464814876096	.0389370822162916	1579
sdwrithome	regs	1	2.237875264194641	.06922685261937	194
sdwrithome	regs	2	2.096198687536428	.1184241709984569	196
sdwrithome	regs	3	1.914603032179563	.0750959467627026	54
sdwrithome	regs	4	2.115830488475767	.1122064531132973	128
sdwrithome	regs	5	1.732870499061343	.1102154218446545	482
sdwrithome	regs	6	2.047288798670734	.0689411027984165	121
sdwrithome	regs	7	2.145383051416127	.071308696186535	131
sdwrithome	regs	8	2.054097343945357	.1289925722618918	388
sdwrithome	regs	9	1.911571959516854	.0712051502684507	572
sdwrithome	regs	10	1.975342010747977	.0940369083377458	166
sdwrithome	regs	11	1.997956968343448	.1013658946625307	213
sdwrithome	regs	12	2.146026623598077	.0768006666950795	486
sdwrithome	regs	13	2.424285692955988	.2042468295492348	138
sdwrithome	regs	14	1.856892443760275	.0811741701054616	175
sdwrithome	regs	15	1.790280964248192	.0950830490190587	267
sdwrithome	regs	16	1.971344449085088	.1316243175324892	326
sdwritwork	age_gr	1	2.060071101059267	.0468812099605531	755
sdwritwork	age_gr	2	1.957691888673982	.0270340015951492	1538
sdwritwork	age_gr	3	1.758805276764436	.0497564289114585	439
sdwritwork	lnghome	1	1.908140233439063	.0367289097677454	1170
sdwritwork	lnghome	2	2.004175552634972	.0301411199452707	1481
sdwritwork	lnghome	3	1.813592913571931	.1203959534850273	55
sdwritwork	gender	1	1.883218611567416	.0317130235673708	1060
sdwritwork	gender	2	2.018244174376535	.0336848413312492	1672
sdwritwork	edu11	2	1.508945857287494	.0687636025088177	179
sdwritwork	edu11	3	1.705255090580648	.0685744389259172	233
sdwritwork	edu11	4	1.814699511222129	.0428359249754294	946
sdwritwork	edu11	5	2.163037287888877	.0360360789372076	1374
sdwritwork	regs	1	2.1151463674172	.0826247206396191	149
sdwritwork	regs	2	2.048462250618891	.1532948500813175	121
sdwritwork	regs	3	1.688993158701518	.0990839082512945	31
sdwritwork	regs	4	1.878542460005251	.2044173310659076	99
sdwritwork	regs	5	1.787369776102846	.0658524800639838	293
sdwritwork	regs	6	2.032027313167458	.0570742746020783	95
sdwritwork	regs	7	1.899056024627658	.1120687007473365	74
sdwritwork	regs	8	2.179814573713747	.087206038394382	294
sdwritwork	regs	9	2.000797095422625	.0648489403926359	346
sdwritwork	regs	10	2.01007093894344	.0967839858767612	133
sdwritwork	regs	11	1.864860469267047	.1186209673548629	132
sdwritwork	regs	12	2.001076375635489	.0634452929400041	324
sdwritwork	regs	13	1.942746480729689	.1096490366161531	122
sdwritwork	regs	14	1.777807933297583	.0597458571974296	117
sdwritwork	regs	15	1.992127451744016	.0785986427422175	166
sdwritwork	regs	16	1.744169769921242	.1306178565492232	235
