type_value	subject	region	region_level	indicator2	val_indicator2	mean	se	n	n_res
lev2	lit	regs	9	age_gr	3	.9330995363038335	.033371878374098	131	.
lev2	lit	regs	9	lnghome	1	.8705396987591872	.0357264896053154	285	.
lev2	lit	regs	9	lnghome	2	.9119670968799375	.0216707100384829	381	.
lev2	lit	regs	9	lnghome	3	.9107975832374032	.095417718813287	10	.
lev2	lit	regs	9	gender	1	.9125640356703439	.0326595466578247	248	.
lev2	lit	regs	9	gender	2	.8789576796714237	.0277892103516516	439	.
lev2	lit	regs	9	edu11	2	.8855313641757501	.06598770631758	45	.
lev2	lit	regs	9	edu11	3	.9103004854405958	.0444970230372674	109	.
lev2	lit	regs	9	edu11	4	.9110473689837084	.0287051838691799	204	.
lev2	lit	regs	9	edu11	5	.8788358767939116	.0326103974412169	329	.
lev2	lit	regs	10	age_gr	1	.748774785649454	.0621340857462551	84	.
lev2	lit	regs	10	age_gr	2	.8584140910492165	.0473138011079271	136	.
lev2	lit	regs	10	age_gr	3	.7514920066085342	.0738047846708397	72	.
lev2	lit	regs	10	lnghome	1	.7478966133035941	.060504051773816	105	.
lev2	lit	regs	10	lnghome	2	.8342973510247781	.0327508005189729	186	.
lev2	lit	regs	10	gender	1	.7582970584692664	.0500164122501351	132	.
lev2	lit	regs	10	gender	2	.8520808149261053	.0331399778890398	160	.
lev2	lit	regs	10	edu11	2	.6514639032614709	.0847302869091457	52	.
lev2	lit	regs	10	edu11	3	.720620669246516	.1233583764807857	27	.
lev2	lit	regs	10	edu11	4	.8222970600960019	.0547877891445794	125	.
lev2	lit	regs	10	edu11	5	.883295607183153	.0539342222572939	88	.
lev2	lit	regs	11	age_gr	1	.6453543992226769	.0625870159687183	101	.
lev2	lit	regs	11	age_gr	2	.5731257901582631	.0473788854734482	158	.
lev2	lit	regs	11	age_gr	3	.4837742012220408	.0563221135168635	88	.
lev2	lit	regs	11	lnghome	1	.528292102971385	.0371636068051551	205	.
lev2	lit	regs	11	lnghome	2	.6501293591753781	.0518397473987088	141	.
lev2	lit	regs	11	lnghome	3	.8999999999999999	.33166247903554	1	.
lev2	lit	regs	11	gender	1	.5341465889293399	.0449939857664541	142	.
lev2	lit	regs	11	gender	2	.6125643244058354	.0505997153382058	205	.
lev2	lit	regs	11	edu11	2	.3750535520290988	.0914371839951442	50	.
lev2	lit	regs	11	edu11	3	.6235714427412298	.0929509408319914	50	.
lev2	lit	regs	11	edu11	4	.5700314111120814	.0559278900447908	144	.
lev2	lit	regs	11	edu11	5	.6530277704335656	.0519638819363867	103	.
lev2	lit	regs	12	age_gr	1	.6918140915033532	.0649214917340414	186	.
lev2	lit	regs	12	age_gr	2	.7026764816315072	.0485419996547786	349	.
lev2	lit	regs	12	age_gr	3	.7762818844679763	.0614512778116912	152	.
lev2	lit	regs	12	lnghome	1	.6656044596039572	.0550513036803305	435	.
lev2	lit	regs	12	lnghome	2	.810463685962282	.0478702178450543	217	.
lev2	lit	regs	12	lnghome	3	.8151888017090271	.0994725119512533	28	.
lev2	lit	regs	12	gender	1	.7222362788550585	.0501699704606414	271	.
lev2	lit	regs	12	gender	2	.7091582574226956	.04992459590915	416	.
lev2	lit	regs	12	edu11	2	.6102500635862997	.0759799988505573	162	.
lev2	lit	regs	12	edu11	3	.7389263918030253	.0696523563633126	107	.
lev2	lit	regs	12	edu11	4	.7638060679023357	.0448124263149795	205	.
lev2	lit	regs	12	edu11	5	.7546478662794692	.0526234608749443	213	.
lev2	lit	regs	13	age_gr	1	.5954882411295559	.1087453117823502	45	.
lev2	lit	regs	13	age_gr	2	.6242068828152172	.0939545345933545	105	.
lev2	lit	regs	13	age_gr	3	.5552587140375709	.1301512978253873	46	.
lev2	lit	regs	13	lnghome	1	.6124203651290338	.0894720648719851	170	.
lev2	lit	regs	13	lnghome	2	.5256997852025747	.1701077234742676	26	.
lev2	lit	regs	13	gender	1	.581978631851128	.117093100535376	90	.
lev2	lit	regs	13	gender	2	.6218927531226048	.0794649872323551	106	.
lev2	lit	regs	13	edu11	2	.6101962688214896	.194742307276002	6	.
lev2	lit	regs	13	edu11	3	.5850971070245176	.1760922106866838	22	.
lev2	lit	regs	13	edu11	4	.5448241021274444	.1096548947084824	85	.
lev2	lit	regs	13	edu11	5	.6716665369976729	.0807729900161469	83	.
lev2	lit	regs	14	age_gr	1	.6729412301433632	.0724253329321291	75	.
lev2	lit	regs	14	age_gr	2	.5308573129747989	.0750105271873285	113	.
lev2	lit	regs	14	age_gr	3	.5010796066519666	.0781016776689592	57	.
lev2	lit	regs	14	lnghome	1	.532793583384277	.0588424537846144	97	.
lev2	lit	regs	14	lnghome	2	.5927491227041638	.0524469572062354	147	.
lev2	lit	regs	14	lnghome	3	0	0	1	.
lev2	lit	regs	14	gender	1	.5539257584537923	.0541089980888614	106	.
lev2	lit	regs	14	gender	2	.57897525348657	.0577850000843401	139	.
lev2	lit	regs	14	edu11	2	.4547519137215763	.1135918056870835	28	.
lev2	lit	regs	14	edu11	3	.4926389544580464	.1016940609539958	53	.
lev2	lit	regs	14	edu11	4	.5872113668686074	.0708662470997065	83	.
lev2	lit	regs	14	edu11	5	.6651597246124329	.0665929667650388	81	.
lev2	lit	regs	15	age_gr	1	.764345063564126	.0519343755410535	116	.
lev2	lit	regs	15	age_gr	2	.7901919705385496	.0447188191528918	223	.
lev2	lit	regs	15	age_gr	3	.829495561875252	.0572497556955631	99	.
lev2	lit	regs	15	lnghome	1	.7536697028889651	.0514120000645363	237	.
lev2	lit	regs	15	lnghome	2	.8469508332023503	.0410067226507272	189	.
lev2	lit	regs	15	lnghome	3	.7918381114503654	.186812896694583	8	.
lev2	lit	regs	15	gender	1	.8046248058254634	.0495147499870502	165	.
lev2	lit	regs	15	gender	2	.7826808997113535	.0364804677046476	273	.
lev2	lit	regs	15	edu11	2	.8569797298154287	.0844176861759554	36	.
lev2	lit	regs	15	edu11	3	.731370050385252	.0753027165125473	62	.
lev2	lit	regs	15	edu11	4	.7349314249593003	.0495013959429938	184	.
lev2	lit	regs	15	edu11	5	.881544386861095	.0410082088507782	156	.
lev2	lit	regs	16	age_gr	1	.7424696655512342	.0581769243736377	132	.
lev2	lit	regs	16	age_gr	2	.7222063787052218	.0456716638474807	258	.
lev2	lit	regs	16	age_gr	3	.7734045242176826	.0626626302153769	127	.
lev2	lit	regs	16	lnghome	1	.7417302221730648	.0766168439180118	120	.
lev2	lit	regs	16	lnghome	2	.7447346974991081	.0433155425190916	387	.
lev2	lit	regs	16	lnghome	3	.7146949704195783	.7282286623068999	2	.
lev2	lit	regs	16	gender	1	.7356078675298376	.0488810274844347	179	.
lev2	lit	regs	16	gender	2	.7443069177741922	.0481986508450074	338	.
lev2	lit	regs	16	edu11	2	.6480971454413904	.1130838945784233	71	.
lev2	lit	regs	16	edu11	3	.6261733989696209	.0763267280156988	74	.
lev2	lit	regs	16	edu11	4	.7026906770540107	.0616155460898873	184	.
lev2	lit	regs	16	edu11	5	.870720446193331	.0342623669316141	187	.
lev2	num	regs	1	age_gr	1	.7300467644681415	.0625733742638039	138	.
lev2	num	regs	1	age_gr	2	.7708330999005761	.0595559459673966	97	.
lev2	num	regs	1	age_gr	3	.7357228384208031	.0937079518190491	32	.
lev2	num	regs	1	lnghome	1	.6501892368212229	.0671817686067613	107	.
lev2	num	regs	1	lnghome	2	.7998035295060211	.0516734713516523	156	.
lev2	num	regs	1	lnghome	3	.8258480408049073	.4508171967216226	3	.
lev2	num	regs	1	gender	1	.754190271403938	.0494670887453157	131	.
lev2	num	regs	1	gender	2	.731356521558738	.0511297175669276	136	.
lev2	num	regs	1	edu11	2	.7546321449333699	.0928000808008261	39	.
lev2	num	regs	1	edu11	3	.7405312877308445	.1202137301438111	19	.
lev2	num	regs	1	edu11	4	.7280910565262424	.0661242421448578	63	.
lev2	num	regs	1	edu11	5	.7484495008102456	.0581762621669356	146	.
lev2	num	regs	2	age_gr	1	.6926699531449236	.0777188100735294	96	.
lev2	num	regs	2	age_gr	2	.7222260813802082	.0684639974741676	120	.
lev2	num	regs	2	age_gr	3	.8368529010426482	.0739839326933552	58	.
lev2	num	regs	2	lnghome	1	.6622721613574419	.0920562107554795	44	.
lev2	num	regs	2	lnghome	2	.7571870101069897	.0475961420069494	227	.
lev2	num	regs	2	gender	1	.7165271597790138	.079863197522955	114	.
lev2	num	regs	2	gender	2	.7625502458460296	.0605923058493642	160	.
lev2	num	regs	2	edu11	2	.6502105090947626	.1105881141040761	48	.
lev2	num	regs	2	edu11	3	.6153842522803314	.1081046109089978	42	.
lev2	num	regs	2	edu11	4	.8120158907403661	.0654011598966023	109	.
lev2	num	regs	2	edu11	5	.781385637539553	.0628262704605369	75	.
lev2	num	regs	3	age_gr	1	.3176959376443367	.101504983529119	41	.
lev2	num	regs	3	age_gr	2	.3399464160842522	.0969628699505026	72	.
lev2	num	regs	3	age_gr	3	.2191883291652666	.1182315147209173	30	.
lev2	num	regs	3	lnghome	1	.3425774727059057	.0836034351363744	96	.
lev2	num	regs	3	lnghome	2	.2431301969045508	.0760043986584967	42	.
lev2	num	regs	3	lnghome	3	.9999999999999999	1.22739773543e-16	1	.
lev2	num	regs	3	gender	1	.3193950611492093	.0802643266283354	71	.
lev2	num	regs	3	gender	2	.2896694799361413	.0782103312486799	72	.
lev2	num	regs	3	edu11	2	.3210682257178255	.1395565442934396	20	.
lev2	num	regs	3	edu11	3	.3534856157144758	.2852274667194898	4	.
lev2	num	regs	3	edu11	4	.2809942921321594	.0964255462403877	92	.
lev2	num	regs	3	edu11	5	.3824995746655025	.1261022432301625	27	.
lev2	num	regs	4	age_gr	1	.429660835005594	.0939703320327964	96	.
lev2	num	regs	4	age_gr	2	.5217209322881315	.0826610996998987	76	.
lev2	num	regs	4	age_gr	3	.5555061332340352	.0917473009612014	39	.
lev2	num	regs	4	lnghome	1	.4833742006339253	.0771013742315973	149	.
lev2	num	regs	4	lnghome	2	.5063983855072105	.1030689233362262	56	.
lev2	num	regs	4	gender	1	.480741411669983	.0792836408572785	75	.
lev2	num	regs	4	gender	2	.4907534552286544	.0797728720922744	136	.
lev2	num	regs	4	edu11	2	.494249406818339	.1309912572916733	23	.
lev2	num	regs	4	edu11	3	.467150089382694	.1214033556910587	31	.
lev2	num	regs	4	edu11	4	.4351539786565999	.0897781645914631	120	.
lev2	num	regs	4	edu11	5	.6367251103635766	.1508020901060433	36	.
lev2	num	regs	5	age_gr	1	.9018615826814146	.024882966809461	208	.
lev2	num	regs	5	age_gr	2	.8927089516937949	.0239829469056712	459	.
lev2	num	regs	5	age_gr	3	.92805740405602	.0291218196839335	131	.
lev2	num	regs	5	lnghome	1	.8939282160699249	.0230690077467702	405	.
lev2	num	regs	5	lnghome	2	.9111355191409026	.0205136237508758	299	.
lev2	num	regs	5	lnghome	3	.9163466638331865	.0352413370990441	90	.
lev2	num	regs	5	gender	1	.9173659524479038	.0237942578367236	278	.
lev2	num	regs	5	gender	2	.8881730485500066	.0275193731890171	520	.
lev2	num	regs	5	edu11	2	.8611920401668237	.0595417286875126	76	.
lev2	num	regs	5	edu11	3	.8956238881256756	.0306918363326607	197	.
lev2	num	regs	5	edu11	4	.9068819499597027	.0261877941326693	287	.
lev2	num	regs	5	edu11	5	.9151008100799392	.0248179461297182	237	.
lev2	num	regs	6	age_gr	1	.6606939705460837	.1106270487265072	58	.
lev2	num	regs	6	age_gr	2	.5722333379321789	.0911940717052861	86	.
lev2	num	regs	6	age_gr	3	.6443243891345076	.0789945623631225	43	.
lev2	num	regs	6	lnghome	1	.8440152758493966	.1063203142044619	23	.
lev2	num	regs	6	lnghome	2	.5795749495876555	.0687559422271302	158	.
lev2	num	regs	6	lnghome	3	.658512164697615	.4096436422858508	3	.
lev2	num	regs	6	gender	1	.6479271540251745	.0892542620400691	74	.
lev2	num	regs	6	gender	2	.5837110049166643	.0825927144234343	113	.
lev2	num	regs	6	edu11	2	.5992106720451059	.1251303003290888	34	.
lev2	num	regs	6	edu11	3	.604842243862897	.1427935491269238	33	.
lev2	num	regs	6	edu11	4	.5887301338164302	.0945617990789328	75	.
lev2	num	regs	6	edu11	5	.6903674342125729	.0913224232438161	45	.
lev2	num	regs	7	age_gr	1	.5865401700830957	.1003257775058543	45	.
lev2	num	regs	7	age_gr	2	.6397759596917889	.0964533667710222	100	.
lev2	num	regs	7	age_gr	3	.6522743463909072	.0712530748307382	71	.
lev2	num	regs	7	lnghome	1	.5260721536768527	.1035078422828912	39	.
lev2	num	regs	7	lnghome	2	.657763308836727	.057934602153318	174	.
lev2	num	regs	7	gender	1	.5516366143659958	.0713629687341959	75	.
lev2	num	regs	7	gender	2	.6966596623662974	.070416048654961	141	.
lev2	num	regs	7	edu11	2	.4815768494473082	.078085393374421	46	.
lev2	num	regs	7	edu11	3	.7197435083470234	.1119597045656551	30	.
lev2	num	regs	7	edu11	4	.6190784424478495	.0773978536628517	81	.
lev2	num	regs	7	edu11	5	.7542184028560517	.070795697814281	59	.
lev2	num	regs	8	age_gr	1	.8313443901353954	.0473012733931292	141	.
lev2	num	regs	8	age_gr	2	.8294327920946302	.050927888207807	271	.
lev2	num	regs	8	age_gr	3	.7552805194925306	.0769261476515661	126	.
lev2	num	regs	8	lnghome	1	.7800050750116996	.0772908996183259	156	.
lev2	num	regs	8	lnghome	2	.8260402346328199	.0391345746886287	381	.
lev2	num	regs	8	gender	1	.8063950290104925	.0566570352616014	214	.
lev2	num	regs	8	gender	2	.8158158206371602	.0404302680913056	324	.
lev2	num	regs	8	edu11	2	.7974828024429421	.0902726804664455	55	.
lev2	num	regs	8	edu11	3	.8076788956619578	.0718830863374238	84	.
lev2	num	regs	8	edu11	4	.8008096742698416	.0498348203935939	262	.
lev2	num	regs	8	edu11	5	.8425337213361106	.0665867338556738	137	.
lev2	num	regs	9	age_gr	1	.8606196621104851	.0363546782995331	234	.
lev2	num	regs	9	age_gr	2	.9109509423862604	.0237465351453216	322	.
lev2	num	regs	9	age_gr	3	.9339852774081158	.0311863659805167	131	.
lev2	num	regs	9	lnghome	1	.8835784542270143	.0344663843177808	285	.
lev2	num	regs	9	lnghome	2	.9096246158991675	.0206877617670981	381	.
lev2	num	regs	9	lnghome	3	.8836178038862429	.1051789464178819	10	.
lev2	num	regs	9	gender	1	.915947862588298	.0302777461140375	248	.
lev2	num	regs	9	gender	2	.8832574761804356	.0237259973808741	439	.
lev2	num	regs	9	edu11	2	.8911632202234797	.0618585662709553	45	.
lev2	num	regs	9	edu11	3	.923529456368164	.0280051995375423	109	.
lev2	num	regs	9	edu11	4	.9094408092629371	.0304416235308164	204	.
lev2	num	regs	9	edu11	5	.8828453587135392	.0302178775530572	329	.
lev2	num	regs	10	age_gr	1	.7869643064674486	.0482618297410107	84	.
lev2	num	regs	10	age_gr	2	.8181419507662246	.0648009635390719	136	.
lev2	num	regs	10	age_gr	3	.7695182846432268	.0804909642931685	72	.
lev2	num	regs	10	lnghome	1	.7604884539382094	.0632442175684595	105	.
lev2	num	regs	10	lnghome	2	.8201605307486008	.0385166213065735	186	.
lev2	num	regs	10	gender	1	.7759258333784262	.0457560225565836	132	.
lev2	num	regs	10	gender	2	.8231951353432148	.0430616874548955	160	.
lev2	num	regs	10	edu11	2	.689803799828433	.0600784564852124	52	.
lev2	num	regs	10	edu11	3	.7511977282791807	.1133660514912285	27	.
lev2	num	regs	10	edu11	4	.8114394294761328	.0745804835558454	125	.
lev2	num	regs	10	edu11	5	.8550918498213009	.0556858180638495	88	.
lev2	num	regs	11	age_gr	1	.5696666469840181	.0706601644637673	101	.
lev2	num	regs	11	age_gr	2	.5523117892580914	.0456569374650991	158	.
lev2	num	regs	11	age_gr	3	.4591379322675652	.0724722208337544	88	.
lev2	num	regs	11	lnghome	1	.4797657422002124	.0464431452764617	205	.
lev2	num	regs	11	lnghome	2	.6302222309752455	.0614381180429389	141	.
lev2	num	regs	11	lnghome	3	.9999999999999999	1.22739773543e-16	1	.
lev2	num	regs	11	gender	1	.51727424530933	.0464744782074838	142	.
lev2	num	regs	11	gender	2	.551625049748951	.0614880390097715	205	.
lev2	num	regs	11	edu11	2	.4098874606246384	.1005721872970256	50	.
lev2	num	regs	11	edu11	3	.5599752035465021	.0976557265680326	50	.
lev2	num	regs	11	edu11	4	.5242579655358328	.0691975758909305	144	.
lev2	num	regs	11	edu11	5	.6022017324215654	.0607186587024863	103	.
lev2	num	regs	12	age_gr	1	.7269195193806679	.0626778493326668	186	.
lev2	num	regs	12	age_gr	2	.764468072489466	.0431107179806683	349	.
lev2	num	regs	12	age_gr	3	.8022468680469287	.0607805486401927	152	.
lev2	num	regs	12	lnghome	1	.7128946241572541	.0533059488640378	435	.
lev2	num	regs	12	lnghome	2	.8527765608321379	.0374610089666569	217	.
lev2	num	regs	12	lnghome	3	.8466268363651864	.1027986507839146	28	.
lev2	num	regs	12	gender	1	.778435370780045	.0503617153186122	271	.
lev2	num	regs	12	gender	2	.7449125255272061	.0421557691212686	416	.
lev2	num	regs	12	edu11	2	.6796539003910126	.0774620540692177	162	.
lev2	num	regs	12	edu11	3	.751009712181937	.0637395388999038	107	.
lev2	num	regs	12	edu11	4	.8026921249024066	.0399654837760419	205	.
lev2	num	regs	12	edu11	5	.8028446677144403	.04796763155118	213	.
lev2	num	regs	13	age_gr	1	.5582695068086471	.1225580488701681	45	.
lev2	num	regs	13	age_gr	2	.6462681734405007	.0708545069696019	105	.
lev2	num	regs	13	age_gr	3	.6212711376231425	.1080146973969229	46	.
lev2	num	regs	13	lnghome	1	.6057096939704464	.0822273207617974	170	.
lev2	num	regs	13	lnghome	2	.6726627854775555	.1245344174429757	26	.
lev2	num	regs	13	gender	1	.6402164767045433	.0921930629289547	90	.
lev2	num	regs	13	gender	2	.5852190063901946	.0832671275509592	106	.
lev2	num	regs	13	edu11	2	.671972948468385	.1639605403915945	6	.
lev2	num	regs	13	edu11	3	.5662967214392575	.1300413505181983	22	.
lev2	num	regs	13	edu11	4	.5836979074016979	.1071093522730931	85	.
lev2	num	regs	13	edu11	5	.6656135731042027	.0845320902364229	83	.
lev2	num	regs	14	age_gr	1	.5593922165394014	.0656620398092714	75	.
lev2	num	regs	14	age_gr	2	.4747508888390538	.075844130107929	113	.
lev2	num	regs	14	age_gr	3	.4468010592825989	.0663775019746876	57	.
lev2	num	regs	14	lnghome	1	.4461536677812445	.0696561397488208	97	.
lev2	num	regs	14	lnghome	2	.5200454526021887	.0462823827383608	147	.
lev2	num	regs	14	lnghome	3	.7999999999999999	.4422166387140533	1	.
lev2	num	regs	14	gender	1	.4654367556634029	.0588507786711801	106	.
lev2	num	regs	14	gender	2	.525113061599414	.0596388394619625	139	.
lev2	num	regs	14	edu11	2	.3569586642324415	.1134400102988772	28	.
lev2	num	regs	14	edu11	3	.4265108137448401	.0944351346355027	53	.
lev2	num	regs	14	edu11	4	.5194469219783291	.0791712014960891	83	.
lev2	num	regs	14	edu11	5	.5940024664691906	.0848166656845474	81	.
lev2	num	regs	15	age_gr	1	.7771498846044256	.0496801563838738	116	.
lev2	num	regs	15	age_gr	2	.8003945422523863	.0387598833429387	223	.
lev2	num	regs	15	age_gr	3	.8151805045920265	.0580859374784783	99	.
lev2	num	regs	15	lnghome	1	.748826649840774	.041666411507866	237	.
lev2	num	regs	15	lnghome	2	.863398803996502	.0400346142945952	189	.
lev2	num	regs	15	lnghome	3	.7879502210563304	.1558122484669316	8	.
lev2	num	regs	15	gender	1	.8066445491974018	.0397678311291659	165	.
lev2	num	regs	15	gender	2	.7900849802758848	.0396706916032156	273	.
lev2	num	regs	15	edu11	2	.79033094970073	.1135893039091417	36	.
lev2	num	regs	15	edu11	3	.7435237239538612	.0870774600472278	62	.
lev2	num	regs	15	edu11	4	.7457652324033898	.0502111296685009	184	.
lev2	num	regs	15	edu11	5	.8913799611844377	.0326951748797648	156	.
lev2	num	regs	16	age_gr	1	.6821091549559667	.0565800901466159	132	.
lev2	num	regs	16	age_gr	2	.6865340256190836	.0531059912141612	258	.
lev2	num	regs	16	age_gr	3	.7362294652717556	.0609331854769421	127	.
lev2	num	regs	16	lnghome	1	.7024932771661491	.0638472696945335	120	.
lev2	num	regs	16	lnghome	2	.696907725908146	.0458542097289849	387	.
lev2	num	regs	16	lnghome	3	.7146949704195783	.7282286623068999	2	.
lev2	num	regs	16	gender	1	.7165013276368103	.0493260597665879	179	.
lev2	num	regs	16	gender	2	.6834432500866341	.0517611835761644	338	.
lev2	num	regs	16	edu11	2	.6166520848918593	.1009948242253277	71	.
