type_value	subject	region	region_level	indicator2	val_indicator2	mean	se	n	n_res
pv	num	regs	15	age_gr	2	247.2225900226181	2.732926847396001	273	.
pv	num	regs	15	age_gr	3	250.7647470613262	3.224060576095945	99	.
pv	num	regs	15	lnghome	1	243.5074587690935	2.396191861786741	237	.
pv	num	regs	15	lnghome	2	254.4882058086998	3.88463326783469	189	.
pv	num	regs	15	lnghome	3	250.0172385855703	14.51841392529829	8	.
pv	num	regs	15	gender	1	248.0670310045573	3.075191298756273	165	.
pv	num	regs	15	gender	2	248.148254660771	2.80865793187728	273	.
pv	num	regs	15	edu11	2	248.150334358577	6.347793626551101	36	.
pv	num	regs	15	edu11	3	243.5178215832145	2.56561410283048	233	.
pv	num	regs	15	edu11	4	255.3352416391063	2.696619600010633	169	.
pv	num	regs	15	vet	0	255.8257882232844	2.733506178235984	156	.
pv	num	regs	15	vet	1	244.2481420531786	3.173757641119771	184	.
pv	num	regs	16	age_gr	1	246.0779845497176	11.4482850413647	57	.
pv	num	regs	16	age_gr	2	246.8053498352317	4.128856320379123	333	.
pv	num	regs	16	age_gr	3	247.8830372727776	4.672340709334327	127	.
pv	num	regs	16	lnghome	1	246.3617457528055	6.215858030738349	120	.
pv	num	regs	16	lnghome	2	247.2733382919793	4.471884024741734	387	.
pv	num	regs	16	lnghome	3	262.718554004053	122.8263943604828	2	.
pv	num	regs	16	gender	1	249.032219762061	4.637964290212842	179	.
pv	num	regs	16	gender	2	245.3916015235948	5.082416289194945	338	.
pv	num	regs	16	edu11	2	232.4701645424346	7.412555012266277	71	.
pv	num	regs	16	edu11	3	238.2196211488902	4.617178108111959	232	.
pv	num	regs	16	edu11	4	262.7817958506741	4.741583697865698	213	.
pv	num	regs	16	vet	0	263.0021611538872	5.019103935729221	187	.
pv	num	regs	16	vet	1	242.5635422112627	5.588375851319433	184	.
pv	psl	regs	1	age_gr	1	266.8395293126175	8.572675519806019	81	.
pv	psl	regs	1	age_gr	2	267.6705817861218	4.06956386364291	111	.
pv	psl	regs	1	age_gr	3	274.7229102014209	12.46620692626761	22	.
pv	psl	regs	1	lnghome	1	265.7323341623155	5.732417085363144	82	.
pv	psl	regs	1	lnghome	2	270.1204052689839	6.11323327446503	130	.
pv	psl	regs	1	lnghome	3	245.5645802217166	47.87425348653371	2	.
pv	psl	regs	1	gender	1	270.8137785968635	4.439251678539791	113	.
pv	psl	regs	1	gender	2	264.8272268985645	5.881277572722477	101	.
pv	psl	regs	1	edu11	2	279.0629963738705	10.57913817038672	32	.
pv	psl	regs	1	edu11	3	262.9400050448715	6.478747029252329	45	.
pv	psl	regs	1	edu11	4	267.3719004072457	5.030216461787366	137	.
pv	psl	regs	1	vet	0	267.4548627355621	5.383326475654501	119	.
pv	psl	regs	1	vet	1	261.5170596866446	6.048126122297144	43	.
pv	psl	regs	2	age_gr	1	261.8729893162721	5.930089519262802	52	.
pv	psl	regs	2	age_gr	2	265.288710605773	5.581742499122616	117	.
pv	psl	regs	2	age_gr	3	269.341123933349	7.849986383087967	31	.
pv	psl	regs	2	lnghome	1	272.0770092443835	7.914155616090158	29	.
pv	psl	regs	2	lnghome	2	264.1072474387088	4.913402772922432	168	.
pv	psl	regs	2	gender	1	266.1820706601146	5.217240115884952	79	.
pv	psl	regs	2	gender	2	264.2071540285107	5.735292889992169	121	.
pv	psl	regs	2	edu11	2	252.6652493012308	6.283465109983032	33	.
pv	psl	regs	2	edu11	3	268.7185204660871	5.844302708982459	87	.
pv	psl	regs	2	edu11	4	267.8661658839112	4.541171147502418	80	.
pv	psl	regs	2	vet	0	268.4095382372228	5.448260120626797	62	.
pv	psl	regs	2	vet	1	267.3272163962733	5.766521753732734	79	.
pv	psl	regs	3	age_gr	1	240.4468559168849	8.619372698855189	20	.
pv	psl	regs	3	age_gr	2	233.3749880133125	6.446299608112144	71	.
pv	psl	regs	3	age_gr	3	232.3067942311212	9.268891293346417	18	.
pv	psl	regs	3	lnghome	1	235.6068359933555	7.715011164925218	70	.
pv	psl	regs	3	lnghome	2	233.5445802089006	8.248843913549623	35	.
pv	psl	regs	3	lnghome	3	297.1248626708984	12.43081547488992	1	.
pv	psl	regs	3	gender	1	234.7934494753234	7.603397610123331	55	.
pv	psl	regs	3	gender	2	234.445787312231	6.458386744655638	54	.
pv	psl	regs	3	edu11	2	245.8729534195563	9.934765711110137	20	.
pv	psl	regs	3	edu11	3	228.8719038186661	6.847742188482897	58	.
pv	psl	regs	3	edu11	4	236.1823387185497	10.70389139742226	31	.
pv	psl	regs	3	vet	0	246.6684898997751	8.002553977034561	24	.
pv	psl	regs	3	vet	1	225.1684248061956	6.678285281406098	61	.
pv	psl	regs	4	age_gr	1	232.603856137639	8.096310265562121	44	.
pv	psl	regs	4	age_gr	2	240.0262276580804	7.281606531546397	77	.
pv	psl	regs	4	age_gr	3	246.3100921833681	9.880066113053141	18	.
pv	psl	regs	4	lnghome	1	237.4001708898678	6.953261203937325	90	.
pv	psl	regs	4	lnghome	2	240.2995856573884	8.904997364429009	44	.
pv	psl	regs	4	gender	1	236.4777313211935	8.548261870983108	48	.
pv	psl	regs	4	gender	2	239.3468927230851	5.46565359111599	91	.
pv	psl	regs	4	edu11	2	227.7464461909125	19.42115503441946	12	.
pv	psl	regs	4	edu11	3	234.3982484447669	5.195453353634197	95	.
pv	psl	regs	4	edu11	4	252.1206065131328	11.39880090444941	32	.
pv	psl	regs	4	vet	0	248.8283336492943	10.24359135371017	27	.
pv	psl	regs	4	vet	1	235.5740128505134	6.409521075773753	88	.
pv	psl	regs	5	age_gr	1	280.044923195569	3.628070197598936	105	.
pv	psl	regs	5	age_gr	2	275.7628447936302	2.615947509849454	460	.
pv	psl	regs	5	age_gr	3	273.4233800314692	4.898701385553318	66	.
pv	psl	regs	5	lnghome	1	276.2151045863357	2.865122237309982	306	.
pv	psl	regs	5	lnghome	2	275.7119275549504	3.144731021448133	247	.
pv	psl	regs	5	lnghome	3	279.8739613951396	5.057796590997846	74	.
pv	psl	regs	5	gender	1	278.289755987934	3.237632979747033	227	.
pv	psl	regs	5	gender	2	274.7437472476155	2.797441899879125	404	.
pv	psl	regs	5	edu11	2	271.2325983305738	5.173432181712427	56	.
pv	psl	regs	5	edu11	3	273.0197044224795	3.333769099603008	324	.
pv	psl	regs	5	edu11	4	282.6961934191498	2.860246007466446	250	.
pv	psl	regs	5	vet	0	281.2163662345765	3.359750523469868	213	.
pv	psl	regs	5	vet	1	272.0922706612392	3.715764787603467	203	.
pv	psl	regs	6	age_gr	1	253.9515670528984	10.2915160790411	22	.
pv	psl	regs	6	age_gr	2	260.4933784269837	7.680221430434024	99	.
pv	psl	regs	6	age_gr	3	248.7956374042044	6.492780651467275	24	.
pv	psl	regs	6	lnghome	1	254.614016584235	10.79262124616648	13	.
pv	psl	regs	6	lnghome	2	257.2437500279224	5.960623460955842	126	.
pv	psl	regs	6	lnghome	3	266.2250247163069	24.5358166592066	3	.
pv	psl	regs	6	gender	1	257.7084765410992	7.639079954490526	51	.
pv	psl	regs	6	gender	2	257.0460153874167	5.911187606736547	94	.
pv	psl	regs	6	edu11	2	254.8528976835649	8.535646354670243	22	.
pv	psl	regs	6	edu11	3	252.741764292389	5.944918187211885	81	.
pv	psl	regs	6	edu11	4	267.3851198703008	10.15604318022721	42	.
pv	psl	regs	6	vet	0	267.6162020134476	10.35241586963917	41	.
pv	psl	regs	6	vet	1	252.986565731753	6.886223618539248	61	.
pv	psl	regs	7	age_gr	1	263.9789728848622	14.55869660036161	25	.
pv	psl	regs	7	age_gr	2	257.5741401851594	7.042044222888948	88	.
pv	psl	regs	7	age_gr	3	248.8418555600398	6.689125638773134	39	.
pv	psl	regs	7	lnghome	1	241.4322547004008	10.15963703459451	28	.
pv	psl	regs	7	lnghome	2	259.4271528815681	6.807759792456553	122	.
pv	psl	regs	7	gender	1	260.5508282597677	6.017072944735117	51	.
pv	psl	regs	7	gender	2	253.0725494110161	7.452881054358395	101	.
pv	psl	regs	7	edu11	2	247.297133098284	11.31726179000317	20	.
pv	psl	regs	7	edu11	3	249.9251564606137	7.469539537554184	64	.
pv	psl	regs	7	edu11	4	265.1895421612708	5.426968147971492	68	.
pv	psl	regs	7	vet	0	266.5544872860612	5.368169739805612	54	.
pv	psl	regs	7	vet	1	245.8932834535887	7.035626609855696	61	.
pv	psl	regs	8	age_gr	1	266.9191337693632	5.136683322531097	57	.
pv	psl	regs	8	age_gr	2	262.5736835882827	4.133667104008109	270	.
pv	psl	regs	8	age_gr	3	254.1783953363076	5.670594082405432	71	.
pv	psl	regs	8	lnghome	1	256.1415390672842	6.631690413883852	108	.
pv	psl	regs	8	lnghome	2	264.2189349173671	3.407306967218922	289	.
pv	psl	regs	8	gender	1	260.8855777992945	4.440959121502282	157	.
pv	psl	regs	8	gender	2	262.3443791180552	3.635678462184432	241	.
pv	psl	regs	8	edu11	2	258.0177044472417	8.67790285152371	38	.
pv	psl	regs	8	edu11	3	259.2791929153647	3.575720014384041	236	.
pv	psl	regs	8	edu11	4	267.8791898326038	5.298352949769442	124	.
pv	psl	regs	8	vet	0	268.8376233964896	5.188515839063522	112	.
pv	psl	regs	8	vet	1	260.2243342061906	3.90613813185591	192	.
pv	psl	regs	9	age_gr	1	279.7897634572425	4.309162044927739	118	.
pv	psl	regs	9	age_gr	2	280.6235297264113	3.466228054148433	395	.
pv	psl	regs	9	age_gr	3	279.7629936105766	3.890796890149923	84	.
pv	psl	regs	9	lnghome	1	275.8391808396091	3.614692837123394	244	.
pv	psl	regs	9	lnghome	2	284.1323691753522	2.726271866806767	335	.
pv	psl	regs	9	lnghome	3	273.7118324639809	14.36069099546298	7	.
pv	psl	regs	9	gender	1	283.1477360190891	3.455078811001663	218	.
pv	psl	regs	9	gender	2	277.9088184116916	3.27397647672297	379	.
pv	psl	regs	9	edu11	2	279.7753708681472	5.480251948141826	37	.
pv	psl	regs	9	edu11	3	280.4541775458394	2.608931153371691	220	.
pv	psl	regs	9	edu11	4	280.2616742455578	4.124129879973342	340	.
pv	psl	regs	9	vet	0	279.8278230326519	4.119307817689982	301	.
pv	psl	regs	9	vet	1	282.7713030602496	3.320365760650306	171	.
pv	psl	regs	10	age_gr	1	267.1114196244682	5.438865832307349	46	.
pv	psl	regs	10	age_gr	2	274.3693639376664	4.585729522860819	87	.
pv	psl	regs	10	age_gr	3	261.9325580426421	6.975490537292976	19	.
pv	psl	regs	10	lnghome	1	267.2543686600973	4.849570946194227	59	.
pv	psl	regs	10	lnghome	2	273.032282076723	3.79397570957602	93	.
pv	psl	regs	10	gender	1	267.2107034593775	4.700441208009857	68	.
pv	psl	regs	10	gender	2	274.2482240689924	5.335798460909868	84	.
pv	psl	regs	10	edu11	2	261.9855357674581	9.533244432629143	21	.
pv	psl	regs	10	edu11	3	266.8943398676096	5.160275788394547	66	.
pv	psl	regs	10	edu11	4	277.5438772175085	3.80018448964261	65	.
pv	psl	regs	10	vet	0	277.4459849550582	4.175817053545019	55	.
pv	psl	regs	10	vet	1	268.7926863354128	4.92074106568674	57	.
pv	psl	regs	11	age_gr	1	243.8170153774183	10.3994571953973	45	.
pv	psl	regs	11	age_gr	2	255.8351611285774	4.863300206098755	130	.
pv	psl	regs	11	age_gr	3	247.3236786932401	7.859512776242952	30	.
pv	psl	regs	11	lnghome	1	242.2384022709512	5.798387348021532	114	.
pv	psl	regs	11	lnghome	2	266.7049994790589	4.857052850737236	91	.
pv	psl	regs	11	gender	1	255.0193007224616	6.753562483224204	72	.
pv	psl	regs	11	gender	2	248.8046462723833	4.452218565692092	133	.
pv	psl	regs	11	edu11	2	238.3231083037246	9.991061194023715	19	.
pv	psl	regs	11	edu11	3	251.8292777948794	7.62054297480972	90	.
pv	psl	regs	11	edu11	4	253.8179795829617	4.632699388971128	96	.
pv	psl	regs	11	vet	0	256.3897519459661	3.671163266111262	85	.
pv	psl	regs	11	vet	1	249.4484260390781	5.984424193901747	76	.
pv	psl	regs	12	age_gr	1	250.7392661917582	5.091873206457536	80	.
pv	psl	regs	12	age_gr	2	253.4228915974049	4.333794768301718	287	.
pv	psl	regs	12	age_gr	3	267.544605453493	5.971375684958577	57	.
pv	psl	regs	12	lnghome	1	250.242537099042	4.879195930872932	249	.
pv	psl	regs	12	lnghome	2	262.2792257884239	4.902071724566158	156	.
pv	psl	regs	12	lnghome	3	254.0706915718174	14.66832747551358	15	.
pv	psl	regs	12	gender	1	252.3589846587207	4.306119186173971	159	.
pv	psl	regs	12	gender	2	256.3238164868404	4.308966660081098	265	.
pv	psl	regs	12	edu11	2	246.1914337258875	7.8855936732291	70	.
pv	psl	regs	12	edu11	3	251.4414866695466	3.856119297905518	161	.
pv	psl	regs	12	edu11	4	261.1234065451293	4.032690205301181	193	.
pv	psl	regs	12	vet	0	260.2660826130723	4.118224282080103	169	.
pv	psl	regs	12	vet	1	252.6757327890361	4.145598028724431	126	.
pv	psl	regs	13	age_gr	1	267.1522483212043	8.318828041697223	22	.
pv	psl	regs	13	age_gr	2	266.8300420352473	5.712589017459953	118	.
pv	psl	regs	13	age_gr	3	264.7284537129893	6.5290268250687	28	.
pv	psl	regs	13	lnghome	1	267.7936932352476	5.169513011135296	143	.
pv	psl	regs	13	lnghome	2	259.913125183003	7.928541741388324	25	.
pv	psl	regs	13	gender	1	264.1543891221094	6.567639267875307	82	.
pv	psl	regs	13	gender	2	269.9163708728281	4.949858457756024	86	.
pv	psl	regs	13	edu11	2	270.030052790617	12.79069446569071	4	.
pv	psl	regs	13	edu11	3	261.8480325715666	8.335349636480347	40	.
pv	psl	regs	13	edu11	4	268.2441691139509	5.190965283171869	124	.
pv	psl	regs	13	vet	0	269.2027462185317	5.773208831235166	80	.
pv	psl	regs	13	vet	1	263.3244668032935	5.72132443957759	73	.
pv	psl	regs	14	age_gr	1	239.1225529863507	9.311610016308149	25	.
pv	psl	regs	14	age_gr	2	241.7677715506785	3.307924822569507	136	.
pv	psl	regs	14	age_gr	3	231.2764399675341	5.544308094506888	28	.
pv	psl	regs	14	lnghome	1	239.7428008929165	3.42236599937368	74	.
pv	psl	regs	14	lnghome	2	238.9280351369411	3.981132028019863	114	.
pv	psl	regs	14	lnghome	3	269.3228149414063	19.10225556842663	1	.
pv	psl	regs	14	gender	1	239.411491944635	5.388068568275302	78	.
pv	psl	regs	14	gender	2	239.5827144383048	3.566638912415506	111	.
pv	psl	regs	14	edu11	2	226.5974610401533	9.868212114104892	18	.
pv	psl	regs	14	edu11	3	237.4865868346484	3.17450206338654	92	.
pv	psl	regs	14	edu11	4	247.0924763559363	4.258311116929595	79	.
pv	psl	regs	14	vet	0	247.5961409247096	4.265913451889014	75	.
pv	psl	regs	14	vet	1	240.0305526915893	4.720328898639721	67	.
pv	psl	regs	15	age_gr	1	266.4015916086104	5.147686913204537	65	.
pv	psl	regs	15	age_gr	2	266.4074377222169	3.941146192337203	247	.
pv	psl	regs	15	age_gr	3	261.6357969550247	4.266420098010588	68	.
pv	psl	regs	15	lnghome	1	263.8087998220286	4.104328811659068	201	.
pv	psl	regs	15	lnghome	2	267.4680253874561	3.513467831196589	169	.
pv	psl	regs	15	lnghome	3	271.7190432174046	14.72183668844217	6	.
pv	psl	regs	15	gender	1	265.8284327846275	2.707906137886034	140	.
pv	psl	regs	15	gender	2	265.1573421528011	3.704916609732081	240	.
pv	psl	regs	15	edu11	2	270.3276559292952	6.475310292820387	29	.
pv	psl	regs	15	edu11	3	261.1385942144497	4.08518408061834	196	.
pv	psl	regs	15	edu11	4	270.7901379916686	2.859667520489335	155	.
pv	psl	regs	15	vet	0	271.741465210442	2.888132820939744	144	.
pv	psl	regs	15	vet	1	259.6976100267175	4.792053974675031	160	.
pv	psl	regs	16	age_gr	1	267.3982701222508	7.907093457757433	50	.
pv	psl	regs	16	age_gr	2	263.8859816446342	4.279174064879994	264	.
pv	psl	regs	16	age_gr	3	261.6601937883353	7.756406626416945	87	.
pv	psl	regs	16	lnghome	1	265.1506508452715	5.816140750274156	92	.
pv	psl	regs	16	lnghome	2	263.350540383944	4.95007232196441	303	.
pv	psl	regs	16	lnghome	3	324.1891200237117	88.51471467478299	2	.
pv	psl	regs	16	gender	1	265.1538681627318	4.612982839294745	132	.
pv	psl	regs	16	gender	2	263.0377230982724	5.985909773505007	269	.
pv	psl	regs	16	edu11	2	254.3751174186298	5.654642706485032	40	.
pv	psl	regs	16	edu11	3	254.5376312917757	5.789173207253279	173	.
pv	psl	regs	16	edu11	4	275.7859101420108	5.731289615827811	188	.
pv	psl	regs	16	vet	0	277.3026231225136	6.119148432376376	166	.
pv	psl	regs	16	vet	1	256.4056529416913	6.061345641937608	138	.
